Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;84;85;86;87;88;89;90;91;93;94;96;97;98;99;101;103;104;106;109;111;114;116
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;30;2;;24.9;25.8;360;6;360;5;;;;;;;2;2;0;46;;;1;1;33;0;24.9;25.3;ABBO;2.01;3;6;;;;;;;;;;;;;;;;;;;;1;1;1;;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;30;2;;24.9;25.8;360;6;360;5;;;;;;;2;2;0;46;;;1;1;50;0;24.9;25.3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;17;0;20.1;19.1;ABBO;0.13;3;2;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;17;0;20.1;19.1;MÖRT;0.06;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;22;0;20.1;19.1;ABBO;1.04;3;8;;;;;;;;;;;1;1;;;1;1;1;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;25;0;20.1;19.1;ABBO;0.3;3;3;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;25;0;20.1;19.1;MÖRT;0.14;3;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;33;0;20.1;19.1;ABBO;0.61;3;3;;;;;;;;;;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;33;0;20.1;19.1;GÄDD;1.35;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;33;0;20.1;19.1;MÖRT;0.88;3;4;;;;;;;;;;;;;;;;;;1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;35;2;;20;19.4;135;8;225;7;;;;;;;1;1;0;52;;;1;2;50;0;20.1;19.1;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;17;0;15.6;15.4;ABBO;0.04;3;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;17;0;15.6;15.4;MÖRT;0.02;3;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;22;0;15.6;15.4;ABBO;0.61;3;6;;;;;;;;;;1;1;;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;22;0;15.6;15.4;GÄDD;0.11;3;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;25;0;15.6;15.4;ABBO;0.36;3;3;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;25;0;15.6;15.4;MÖRT;0.33;3;2;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;33;0;15.6;15.4;ABBO;0.7;3;4;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;33;0;15.6;15.4;MÖRT;0.49;3;2;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;39;2;;15.4;15.4;90;6;0;0;;;;;;;1;1;0;46;;;1;1;50;0;15.6;15.4;MÖRT;0.63;3;3;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;43;3;;18;18.9;45;4;360;15;;;;;;;2;2;0;40;;;1;1;17;0;14.9;14.3;ABBO;0.05;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;43;3;;18;18.9;45;4;360;15;;;;;;;2;2;0;40;;;1;1;22;0;14.9;14.3;ABBO;0.2;3;3;;;;;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;43;3;;18;18.9;45;4;360;15;;;;;;;2;2;0;40;;;1;1;25;0;14.9;14.3;ABBO;0.2;3;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;43;3;;18;18.9;45;4;360;15;;;;;;;2;2;0;40;;;1;1;33;0;14.9;14.3;ABBO;0.68;3;4;;;;;;;;;;;;;;;;;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;43;3;;18;18.9;45;4;360;15;;;;;;;2;2;0;40;;;1;1;33;0;14.9;14.3;MÖRT;0.21;3;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;43;3;;18;18.9;45;4;360;15;;;;;;;2;2;0;40;;;1;1;50;0;14.9;14.3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;17;0;14.2;14.3;ABBO;0.56;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;17;0;14.2;14.3;MÖRT;0.04;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;22;0;14.2;14.3;ABBO;0.32;3;2;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;22;0;14.2;14.3;GERS;0.03;3;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;22;0;14.2;14.3;MÖRT;0.51;3;6;;;;;;;;;;1;;;1;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;25;0;14.2;14.3;ABBO;0.2;3;2;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;25;0;14.2;14.3;MÖRT;0.95;3;7;;;;;;;;;;;;1;;;1;1;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;33;0;14.2;14.3;ABBO;0.96;3;3;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;33;0;14.2;14.3;MÖRT;0.66;3;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;48;3;;14.5;14.5;225;4;225;5;;;;;;;2;2;0;33;;;1;1;50;0;14.2;14.3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;17;0;7.9;7.5;MÖRT;0.25;3;6;;;;;;;;4;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;22;0;7.9;7.5;GERS;0.07;3;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;22;0;7.9;7.5;MÖRT;0.26;3;4;;;;;;;;;;2;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;25;0;7.9;7.5;ABBO;0.74;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;25;0;7.9;7.5;GÄDD;0.14;3;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;25;0;7.9;7.5;MÖRT;0.93;3;9;;;;;;;;;;;;;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;33;0;7.9;7.5;ABBO;1.39;3;6;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;33;0;7.9;7.5;MÖRT;0.72;3;4;;;;;;;;;;;;;;;;1;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;4;Tallhällen;60 25.790;18 11.629;9;2006;51;2;;8;7.9;225;5;270;6;;;;;;;2;2;0;36;;;1;1;50;0;7.9;7.5;ABBO;1.16;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;23;3;;19.9;18.9;180;5;360;4;;;;;;;2;2;0;40;;;1;2;17;4;18.5;18.5;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;23;3;;19.9;18.9;180;5;360;4;;;;;;;2;2;0;40;;;1;2;22;4;18.5;18.5;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;23;3;;19.9;18.9;180;5;360;4;;;;;;;2;2;0;40;;;1;2;25;4;18.5;18.5;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;23;3;;19.9;18.9;180;5;360;4;;;;;;;2;2;0;40;;;1;2;33;4;18.5;18.5;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;23;3;;19.9;18.9;180;5;360;4;;;;;;;2;2;0;40;;;1;2;50;4;18.5;18.5;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;25;2;;19.3;19.2;45;2;315;2;;;;;;;2;2;0;31;;;1;1;17;0;18.7;18.8;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;25;2;;19.3;19.2;45;2;315;2;;;;;;;2;2;0;31;;;1;1;22;0;18.7;18.8;ABBO;0.93;3;8;;;;;;;;;;;1;;3;;3;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;25;2;;19.3;19.2;45;2;315;2;;;;;;;2;2;0;31;;;1;1;25;0;18.7;18.8;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;25;2;;19.3;19.2;45;2;315;2;;;;;;;2;2;0;31;;;1;1;33;0;18.7;18.8;ABBO;1.11;3;6;;;;;;;;;;;;;;;;;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;25;2;;19.3;19.2;45;2;315;2;;;;;;;2;2;0;31;;;1;1;50;0;18.7;18.8;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;28;2;;16.7;19.4;0;0;0;0;;;;;;;2;2;0;38;;;1;1;17;0;16.6;17.1;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;28;2;;16.7;19.4;0;0;0;0;;;;;;;2;2;0;38;;;1;1;22;0;16.6;17.1;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;28;2;;16.7;19.4;0;0;0;0;;;;;;;2;2;0;38;;;1;1;25;0;16.6;17.1;ABBO;0.42;3;3;;;;;;;;;;;;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;28;2;;16.7;19.4;0;0;0;0;;;;;;;2;2;0;38;;;1;1;25;0;16.6;17.1;GUÅL;0.5;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09K;BT;Biotestsjön. Forsmark;1;Biotestsjön;5;N Tallhällen;60 25.902;18 11.732;9;2004;28;2;;16.7;19.4;0;0;0;0;;;;;;;2;2;0;38;;;1;1;33;0;16.6;17.1;ABBO;2.53;3;11;;;;;;;;;;;;;2;;;;1;3;;1;2;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
