Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;7;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;55;62;65;80;83;90
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;3;;19,50;18,50;270;3;80;4;;;;;;;0;0;0;33;;;1;1;33;0;14,00;18,50;GÖS;0,25;3;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;3;;19,50;18,50;270;3;80;4;;;;;;;0;0;0;33;;;1;1;50;0;14,00;18,50;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;17;0;10,40;18,20;ABBO;1,60;3;53;;;;;;5;16;20;8;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;17;0;10,40;18,20;BJÖR;0,02;3;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;17;0;10,40;18,20;GERS;0,13;3;6;;;;1;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;17;0;10,40;18,20;MÖRT;0,06;3;2;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;17;0;10,40;18,20;STRÖ;0,22;3;5;;;;;;;;;;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;22;0;10,40;18,20;ABBO;4,11;3;70;;;;;;;;2;10;25;11;8;7;5;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;22;0;10,40;18,20;MÖRT;0,28;3;5;;;;;;;;;;2;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;25;0;10,40;18,20;ABBO;5,25;3;45;;;;;;;;;;;1;5;10;6;10;5;3;2;1;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;25;0;10,40;18,20;BJÖR;0,12;3;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;25;0;10,40;18,20;GÖS;0,20;3;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;25;0;10,40;18,20;MÖRT;0,06;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;33;0;10,40;18,20;ABBO;4,97;3;25;;;;;;;;;;;;;;;;1;2;9;4;4;2;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;4;;19,10;16,90;80;3;45;7;;;;;;;0;0;0;41;;;1;1;50;0;10,40;18,20;ABBO;2,31;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;17;0;12,90;17,70;ABBO;2,95;3;71;;;;;;3;13;27;15;6;3;1;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;17;0;12,90;17,70;BJÖR;0,03;3;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;17;0;12,90;17,70;GERS;0,09;3;5;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;17;0;12,90;17,70;MÖRT;0,07;3;2;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;17;0;12,90;17,70;STRÖ;0,03;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;22;0;12,90;17,70;ABBO;4,45;3;59;;;;;;;;;3;2;18;14;7;8;2;2;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;22;0;12,90;17,70;BJÖR;0,04;3;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;22;0;12,90;17,70;GÖS;0,22;3;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;22;0;12,90;17,70;MÖRT;0,09;3;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;25;0;12,90;17,70;ABBO;7,00;3;68;;;;;;;;;;;;5;7;13;8;14;11;4;4;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;25;0;12,90;17,70;BJÖR;0,13;3;2;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;25;0;12,90;17,70;MÖRT;0,31;3;3;;;;;;;;;;;;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;25;0;12,90;17,70;STRÖ;0,03;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;33;0;12,90;17,70;ABBO;6,76;3;31;;;;;;;;;;;;;;;;1;2;3;8;9;3;3;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2006;31;5;;18,40;16,20;20;6;30;3;;;;;;;0;0;0;46;;;1;1;50;0;12,90;17,70;ABBO;0,51;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;17;0;14,50;15,40;ABBO;3,06;3;101;;;;;;11;30;39;17;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;17;0;14,50;15,40;BJÖR;0,02;3;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;17;0;14,50;15,40;STRÖ;0,64;3;14;;;;;;;;;;;5;6;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;22;0;14,50;15,40;ABBO;5,17;3;78;;;;;;;1;;4;17;24;17;5;5;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;22;0;14,50;15,40;GÖS;0,10;3;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;22;0;14,50;15,40;MÖRT;0,25;3;3;;;;;;;;;1;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;22;0;14,50;15,40;STRÖ;0,09;3;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;25;0;14,50;15,40;ABBO;6,03;3;55;;;;;;;;;;;;7;8;17;10;2;7;2;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;25;0;14,50;15,40;MÖRT;0,06;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;33;0;14,50;15,40;ABBO;3,29;3;13;;;;;;;;;;;;;;;;;;1;3;3;;5;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;4;;16,80;15,60;225;1;337;7;;;;;;;2;2;0;30;765;765;1;2;50;0;14,50;15,40;ABBO;1,79;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;17;0;16,00;15,80;ABBO;0,62;3;22;;;;;;4;13;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;17;0;16,00;15,80;GERS;0,02;3;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;17;0;16,00;15,80;MÖRT;0,02;3;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;17;0;16,00;15,80;STRÖ;1,23;3;27;;;;;;;;;;1;9;10;4;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;22;0;16,00;15,80;ABBO;0,80;3;14;;;;;;;;;3;2;7;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;22;0;16,00;15,80;BJÖR;0,06;3;2;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;22;0;16,00;15,80;MÖRT;0,22;3;4;;;;;;;;;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;22;0;16,00;15,80;STRÖ;0,03;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;25;0;16,00;15,80;ABBO;0,46;3;4;;;;;;;;;;;;;;3;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;25;0;16,00;15,80;BJÖR;0,15;3;2;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;25;0;16,00;15,80;GÖS;0,39;3;2;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;25;0;16,00;15,80;STRÖ;0,16;3;3;;;;;;;;;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;33;0;16,00;15,80;ABBO;0,80;3;4;;;;;;;;;;;;;;;;;;2;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;33;0;16,00;15,80;STRÖ;0,04;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;50;0;16,00;15,80;ABBO;0,87;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;31;5;;18,00;16,70;146;5;166;2;;;;;;;2;2;0;35;757;757;1;1;50;0;16,00;15,80;BRAX;0,32;3;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;16,50;15,90;ABBO;0,97;3;31;;;;;;1;17;7;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;16,50;15,90;BJÖR;0,04;3;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;16,50;15,90;GÖS;0,06;3;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;16,50;15,90;MÖRT;0,27;3;10;;;;;;;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;17;0;16,50;15,90;STRÖ;0,55;3;14;;;;;;;;;;;6;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;22;0;16,50;15,90;GÖS;0,19;3;2;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;22;0;16,50;15,90;MÖRT;0,36;3;6;;;;;;;;;;1;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;22;0;16,50;15,90;STRÖ;0,12;3;2;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;25;0;16,50;15,90;ABBO;2,51;3;15;;;;;;;;;1;;;1;2;2;;2;1;2;1;1;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;25;0;16,50;15,90;GÖS;0,27;3;2;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;25;0;16,50;15,90;MÖRT;0,18;3;2;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;33;0;16,50;15,90;ABBO;5,13;3;21;;;;;;;;;;;;;;;;1;2;;3;5;4;3;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;2;;17,00;16,30;66;2;194;5;;;;;;;2;2;0;25;757;757;1;1;50;0;16,50;15,90;ABBO;2,95;3;5;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;1;;2;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;17;0;15,70;16,00;ABBO;0,83;3;28;;;;;;6;9;9;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;17;0;15,70;16,00;MÖRT;0,36;3;14;;;;;1;4;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;17;0;15,70;16,00;STRÖ;0,44;3;12;;;;;;;;;;3;6;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;22;0;15,70;16,00;ABBO;0,30;3;9;;;;;;;;;4;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;2001;32;3;;15,70;15,80;105;1;224;2;;;;;;;2;2;0;23;757;757;1;1;22;0;15,70;16,00;BJÖR;0,07;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
