Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;6;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;56;59;61;64;71
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,60;17,40;STRÖ;;2;2;;;;;;;1;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,60;17,40;ABBO;;2;31;;;;;11;5;11;2;1;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,60;17,40;GERS;;2;4;;;;3;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,60;17,40;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,60;17,40;STRÖ;;2;2;;;;;;;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;15,50;ABBO;;2;3;;;;;1;;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;15,50;MÖRT;;2;2;;;;;1;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;15,20;15,50;STRÖ;;2;2;;;;;;;;1;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;15,50;ABBO;;2;33;;;;;15;1;14;1;2;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;15,50;GERS;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;15,20;15,50;STRÖ;;2;2;;;;;;;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,30;15,40;ABBO;;2;3;;;;;;;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,30;15,40;STRÖ;;2;13;;;;;;3;8;1;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,30;15,40;ABBO;;2;14;;;;;4;1;5;;;1;1;2;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,30;15,40;MÖRT;;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;1;0;15,40;15,80;ABBO;;2;4;;;;;2;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;1;0;15,40;15,80;STRÖ;;2;5;;;;;;;4;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,40;15,80;ABBO;;2;17;;;;;3;2;9;1;1;;;;1;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,40;15,80;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;3;14;;;170;9;100;4;0;0;;;;;2;2;0;999;745;754;1;1;2;0;15,40;15,80;STRÖ;;2;3;;;;;;;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,80;16,20;ABBO;;2;4;;;;;2;;1;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,80;16,20;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,80;16,20;MÖRT;;2;5;;;;1;2;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,80;16,20;STRÖ;;2;6;;;;;;;4;1;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,80;16,20;ABBO;;2;13;;;;;5;4;3;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,80;16,20;BJÖR;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,80;16,20;MÖRT;;2;3;;;;;2;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1989;31;4;8;;;100;4;340;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;15,80;16,20;STRÖ;;2;3;;;;;;;3;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,20;19,00;ABBO;;2;11;;;;;8;;;;3;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,20;19,00;MÖRT;;2;2;;;;;1;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;1;0;19,20;19,00;STRÖ;;2;15;;;;;;5;9;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,00;17,80;ABBO;;2;55;;;;7;19;15;9;2;1;;2;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,00;17,80;GERS;;2;2;;;;1;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,00;17,80;MÖRT;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;2;10;;;10;5;200;4;;;;;;;2;2;0;999;763;763;1;1;2;0;19,00;17,80;STRÖ;;2;6;;;;;;;6;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,10;19,10;ABBO;;2;6;;;;;1;1;2;;1;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,10;19,10;MÖRT;;2;4;;;;;;2;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;1;0;19,10;19,10;STRÖ;;2;3;;;;;;1;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;3;12;;;200;4;350;9;;;;;;;2;2;0;999;763;768;1;1;2;0;16,90;19,00;ABBO;;2;52;;;;;26;9;8;6;2;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;19,10;18,40;ABBO;;2;15;;;;;10;3;1;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;19,10;18,40;MÖRT;;2;7;;;;;2;3;1;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;1;0;19,10;18,40;STRÖ;;2;9;;;;;;;3;3;3;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;19,00;18,40;ABBO;;2;64;;;;1;45;8;6;2;1;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;19,00;18,40;GERS;;2;6;;;;4;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;19,00;18,40;MÖRT;;2;2;;;;;;;1;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;31;4;10;;;350;9;13;3;;;;;;;2;2;0;999;768;772;1;1;2;0;19,00;18,40;STRÖ;;2;3;;;;;;;1;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;18,10;18,10;ABBO;;2;12;;;;;7;1;3;;;;;;1;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;18,10;18,10;BJÖR;;2;2;;;;;1;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;18,10;18,10;MÖRT;;2;13;;;;;10;3;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;1;0;18,10;18,10;STRÖ;;2;8;;;;;;2;5;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;16,30;18,00;ABBO;;2;90;;;;;51;14;12;6;5;1;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;16,30;18,00;GERS;;2;2;;;;1;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;2;10;;;270;4;360;6;;;;;;;2;2;0;999;754;762;1;1;2;0;16,30;18,00;MÖRT;;2;2;;;;;;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;19,10;17,90;ABBO;;2;26;;;;;14;4;7;;;;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;19,10;17,90;MÖRT;;2;11;;;;;3;1;7;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;1;0;19,10;17,90;STRÖ;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;17,30;17,50;ABBO;;2;70;;;;;41;6;14;5;2;2;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;17,30;17,50;BRAX;;2;1;;;;;;;;;;;;;;;1;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;17,30;17,50;GERS;;2;3;;;;1;2;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;3;12;;;360;6;210;8;;;;;;;2;2;0;999;762;752;1;1;2;0;17,30;17,50;MÖRT;;2;3;;;;;1;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;1;0;17,80;17,60;MÖRT;;2;5;;;;;3;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;1;0;17,80;17,60;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;2;0;16,90;17,50;ABBO;;2;48;;;;;24;10;9;4;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;2;0;16,90;17,50;GERS;;2;2;;;;2;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1990;32;4;14;;;210;8;360;8;;;;;;;2;2;0;999;752;758;1;1;2;0;16,90;17,50;STRÖ;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;1;0;17,60;16,80;ABBO;;2;14;;;;2;9;;1;;1;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;1;0;17,60;16,80;BJÖR;;2;3;;;;2;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;1;0;17,60;16,80;MÖRT;;2;13;;;;;6;3;4;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;1;0;17,60;16,80;STRÖ;;2;2;;;;;;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;2;0;17,50;16,80;ABBO;;2;74;;;;;40;13;11;5;3;2;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;2;0;17,50;16,80;GERS;;2;6;;;;6;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;2;0;17,50;16,80;MÖRT;;2;5;;;;;;4;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;3;16;;;30;4;340;5;0;0;;;;;2;2;0;40;750;755;1;1;2;0;17,50;16,80;STRÖ;;2;6;;;;;;2;4;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;1;0;18,10;17,00;ABBO;;2;15;;;;;7;2;2;1;1;1;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;1;0;18,10;17,00;MÖRT;;2;7;;;;;3;2;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;1;0;18,10;17,00;STRÖ;;2;4;;;;;;;3;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;2;0;17,40;16,20;ABBO;;2;66;;;;1;43;7;11;3;;;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;2;0;17,40;16,20;GERS;;2;5;;;;3;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;31;5;16;;;100;2;170;2;0;0;;;;;2;2;0;26;758;758;1;1;2;0;17,40;16,20;MÖRT;;2;9;;;;;3;3;2;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;1;0;16,80;16,00;ABBO;;2;14;;;;1;5;4;4;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;1;0;16,80;16,00;BJÖR;;2;3;;;;1;2;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;1;0;16,80;16,00;MÖRT;;2;5;;;;;3;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;1;0;16,80;16,00;STRÖ;;2;6;;;;;;;6;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,90;15,80;ABBO;;2;43;;;;;18;14;8;2;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,90;15,80;GERS;;2;3;;;;;3;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,90;15,80;MÖRT;;2;3;;;;;1;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;2;24;;;90;4;80;4;0;0;;;;;2;2;0;35;749;753;1;1;2;0;15,90;15,80;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;1;0;14,20;15,50;ABBO;;2;3;;;;;2;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;1;0;14,20;15,50;MÖRT;;2;4;;;;;2;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;1;0;14,20;15,50;STRÖ;;2;4;;;;;;;1;3;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,70;14,80;ABBO;;2;30;;;;1;9;14;5;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,70;14,80;BJÖR;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,70;14,80;GERS;;2;4;;;;4;;;;;;;;;;;;;;;;;;;;;
