Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;54;56;59;61;66;69;71;76;81;101
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;15,40;19,70;GÖS;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;15,40;19,70;MÖRT;;2;11;;;6;2;2;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;2;-6;20,50;19,70;135;3;350;3;;;;;;;2;2;0;34;765;767;1;1;;0;15,40;19,70;STRÖ;;2;4;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,70;20,30;ABBO;;2;99;;;27;23;25;11;7;3;;2;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,70;20,30;BJÖR;;2;5;;3;1;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,70;20,30;GERS;;2;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,70;20,30;GÖS;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,70;20,30;MÖRT;;2;14;;;1;3;4;3;2;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;3;-9;19,70;20,70;0;0;0;0;;;;;;;2;2;0;52;767;764;1;1;;0;19,70;20,30;STRÖ;;2;12;;;;3;7;1;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;4;-9;20,70;21,10;121;4;9;6;;;;;;;2;2;0;33;764;764;1;1;;0;20,30;20,30;ABBO;;2;104;;2;21;35;27;16;1;1;;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;4;-9;20,70;21,10;121;4;9;6;;;;;;;2;2;0;33;764;764;1;1;;0;20,30;20,30;BJÖR;;2;3;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;4;-9;20,70;21,10;121;4;9;6;;;;;;;2;2;0;33;764;764;1;1;;0;20,30;20,30;BRAX;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;4;-9;20,70;21,10;121;4;9;6;;;;;;;2;2;0;33;764;764;1;1;;0;20,30;20,30;MÖRT;;2;8;;;;3;5;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;4;-9;20,70;21,10;121;4;9;6;;;;;;;2;2;0;33;764;764;1;1;;0;20,30;20,30;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;5;-2;21,10;19,60;16;3;6;7;;;;;;;2;2;0;33;764;758;1;1;;0;20,30;19,60;ABBO;;2;121;;;20;25;29;20;7;10;5;3;2;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;5;-2;21,10;19,60;16;3;6;7;;;;;;;2;2;0;33;764;758;1;1;;0;20,30;19,60;BJÖR;;2;2;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;5;-2;21,10;19,60;16;3;6;7;;;;;;;2;2;0;33;764;758;1;1;;0;20,30;19,60;GÄDD;;2;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;5;-2;21,10;19,60;16;3;6;7;;;;;;;2;2;0;33;764;758;1;1;;0;20,30;19,60;GÖS;;2;2;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;5;-2;21,10;19,60;16;3;6;7;;;;;;;2;2;0;33;764;758;1;1;;0;20,30;19,60;MÖRT;;2;5;;;3;;;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;31;5;-2;21,10;19,60;16;3;6;7;;;;;;;2;2;0;33;764;758;1;1;;0;20,30;19,60;STRÖ;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;2;4;17,60;17,40;140;8;310;7;;;;;;;2;2;0;32;758;755;1;1;;0;17,80;17,20;ABBO;;2;33;;2;11;4;6;;4;2;2;;2;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;2;4;17,60;17,40;140;8;310;7;;;;;;;2;2;0;32;758;755;1;1;;0;17,80;17,20;BJÖR;;2;5;;1;3;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;2;4;17,60;17,40;140;8;310;7;;;;;;;2;2;0;32;758;755;1;1;;0;17,80;17,20;BRAX;;2;2;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;2;4;17,60;17,40;140;8;310;7;;;;;;;2;2;0;32;758;755;1;1;;0;17,80;17,20;GERS;;2;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;2;4;17,60;17,40;140;8;310;7;;;;;;;2;2;0;32;758;755;1;1;;0;17,80;17,20;GÖS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;2;4;17,60;17,40;140;8;310;7;;;;;;;2;2;0;32;758;755;1;1;;0;17,80;17,20;MÖRT;;2;7;;;2;;3;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;2;4;17,60;17,40;140;8;310;7;;;;;;;2;2;0;32;758;755;1;1;;0;17,80;17,20;STRÖ;;2;24;;;1;5;18;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;3;-10;17,40;17,10;310;9;327;7;;;;;;;2;2;0;33;755;757;1;1;;0;17,20;16,70;ABBO;;2;35;;;14;1;4;2;2;5;3;2;;2;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;3;-10;17,40;17,10;310;9;327;7;;;;;;;2;2;0;33;755;757;1;1;;0;17,20;16,70;BRAX;;2;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;3;-10;17,40;17,10;310;9;327;7;;;;;;;2;2;0;33;755;757;1;1;;0;17,20;16,70;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;3;-10;17,40;17,10;310;9;327;7;;;;;;;2;2;0;33;755;757;1;1;;0;17,20;16,70;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;3;-10;17,40;17,10;310;9;327;7;;;;;;;2;2;0;33;755;757;1;1;;0;17,20;16,70;MÖRT;;2;5;;;;1;2;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;1999;32;3;-10;17,40;17,10;310;9;327;7;;;;;;;2;2;0;33;755;757;1;1;;0;17,20;16,70;STRÖ;;2;22;;;1;4;17;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;4;;16,30;16,40;320;3;290;3;;;;;;;2;2;0;26;762;762;1;1;;0;16,50;16,20;ABBO;;2;31;;2;10;7;;2;5;2;1;;1;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;4;;16,30;16,40;320;3;290;3;;;;;;;2;2;0;26;762;762;1;1;;0;16,50;16,20;BJÖR;;2;4;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;4;;16,30;16,40;320;3;290;3;;;;;;;2;2;0;26;762;762;1;1;;0;16,50;16,20;BRAX;;2;2;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;4;;16,30;16,40;320;3;290;3;;;;;;;2;2;0;26;762;762;1;1;;0;16,50;16,20;GERS;;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;4;;16,30;16,40;320;3;290;3;;;;;;;2;2;0;26;762;762;1;1;;0;16,50;16,20;MÖRT;;2;10;;;6;2;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;4;;16,30;16,40;320;3;290;3;;;;;;;2;2;0;26;762;762;1;1;;0;16,50;16,20;STRÖ;;2;22;;;;5;12;4;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;5;;17,30;16,90;80;3;210;3;;;;;;;2;2;0;27;762;759;1;1;;0;16,70;16,40;ABBO;;2;47;;1;16;9;10;3;2;3;;1;1;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;5;;17,30;16,90;80;3;210;3;;;;;;;2;2;0;27;762;759;1;1;;0;16,70;16,40;BJÖR;;2;3;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;5;;17,30;16,90;80;3;210;3;;;;;;;2;2;0;27;762;759;1;1;;0;16,70;16,40;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;5;;17,30;16,90;80;3;210;3;;;;;;;2;2;0;27;762;759;1;1;;0;16,70;16,40;MÖRT;;2;45;;;28;6;5;;5;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;32;5;;17,30;16,90;80;3;210;3;;;;;;;2;2;0;27;762;759;1;1;;0;16,70;16,40;STRÖ;;2;7;;;;2;5;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;1;;17,00;17,00;10;3;180;2;;;;;;;2;2;0;33;768;765;1;1;;0;16,90;16,50;ABBO;;2;26;;1;9;1;11;1;1;1;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;1;;17,00;17,00;10;3;180;2;;;;;;;2;2;0;33;768;765;1;1;;0;16,90;16,50;BJÖR;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;1;;17,00;17,00;10;3;180;2;;;;;;;2;2;0;33;768;765;1;1;;0;16,90;16,50;GERS;;2;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;1;;17,00;17,00;10;3;180;2;;;;;;;2;2;0;33;768;765;1;1;;0;16,90;16,50;MÖRT;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;1;;17,00;17,00;10;3;180;2;;;;;;;2;2;0;33;768;765;1;1;;0;16,90;16,50;STRÖ;;2;15;;;;7;8;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;2;;16,60;16,90;110;2;180;5;;;;;;;2;2;0;30;765;762;1;1;;0;16,70;16,80;ABBO;;2;41;;2;26;3;4;3;1;2;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;2;;16,60;16,90;110;2;180;5;;;;;;;2;2;0;30;765;762;1;1;;0;16,70;16,80;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;2;;16,60;16,90;110;2;180;5;;;;;;;2;2;0;30;765;762;1;1;;0;16,70;16,80;MÖRT;;2;12;;;2;4;5;;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;2;;16,60;16,90;110;2;180;5;;;;;;;2;2;0;30;765;762;1;1;;0;16,70;16,80;STRÖ;;2;7;;;;1;6;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;3;;16,80;16,50;230;5;360;2;;;;;;;2;2;0;30;762;759;1;1;;0;16,80;16,80;ABBO;;2;36;;1;13;7;8;3;2;;;;2;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;3;;16,80;16,50;230;5;360;2;;;;;;;2;2;0;30;762;759;1;1;;0;16,80;16,80;BJÖR;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;3;;16,80;16,50;230;5;360;2;;;;;;;2;2;0;30;762;759;1;1;;0;16,80;16,80;BRAX;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;3;;16,80;16,50;230;5;360;2;;;;;;;2;2;0;30;762;759;1;1;;0;16,80;16,80;MÖRT;;2;3;;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;3;;16,80;16,50;230;5;360;2;;;;;;;2;2;0;30;762;759;1;1;;0;16,80;16,80;STRÖ;;2;14;;;;7;7;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;4;;17,20;16,80;230;4;240;7;;;;;;;2;2;0;25;759;758;1;1;;0;17,10;16,90;ABBO;;2;42;;;12;8;11;7;4;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;4;;17,20;16,80;230;4;240;7;;;;;;;2;2;0;25;759;758;1;1;;0;17,10;16,90;BRAX;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;4;;17,20;16,80;230;4;240;7;;;;;;;2;2;0;25;759;758;1;1;;0;17,10;16,90;MÖRT;;2;7;;;3;1;3;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;28;Norr Nätlösan;60 26,30;18 08,49;09;2000;33;4;;17,20;16,80;230;4;240;7;;;;;;;2;2;0;25;759;758;1;1;;0;17,10;16,90;STRÖ;;2;19;;;;1;16;1;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;2;3;;;200;4;170;3;;;;;;;2;2;0;35;767;768;1;1;1;0;17,90;17,40;ABBO;;2;163;;;57;33;18;8;42;4;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;2;3;;;200;4;170;3;;;;;;;2;2;0;35;767;768;1;1;1;0;17,90;17,40;BJÖR;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;2;3;;;200;4;170;3;;;;;;;2;2;0;35;767;768;1;1;1;0;17,90;17,40;GERS;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;2;3;;;200;4;170;3;;;;;;;2;2;0;35;767;768;1;1;1;0;17,90;17,40;MÖRT;;2;24;;;16;5;2;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;2;3;;;200;4;170;3;;;;;;;2;2;0;35;767;768;1;1;1;0;17,90;17,40;STRÖ;;2;3;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;3;-8;;;170;3;70;4;;;;;;;2;2;0;35;768;768;1;1;1;0;18,00;18,10;ABBO;;2;69;;1;20;32;13;2;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;3;-8;;;170;3;70;4;;;;;;;2;2;0;35;768;768;1;1;1;0;18,00;18,10;GÖS;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;3;-8;;;170;3;70;4;;;;;;;2;2;0;35;768;768;1;1;1;0;18,00;18,10;MÖRT;;2;17;;;11;5;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;3;-8;;;170;3;70;4;;;;;;;2;2;0;35;768;768;1;1;1;0;18,00;18,10;STRÖ;;2;5;;;;;5;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;4;-10;;;170;4;340;5;;;;;;;2;2;0;35;768;766;1;1;1;0;18,10;20,30;ABBO;;2;81;;;29;26;16;3;3;1;3;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;4;-10;;;170;4;340;5;;;;;;;2;2;0;35;768;766;1;1;1;0;18,10;20,30;BJÖR;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;4;-10;;;170;4;340;5;;;;;;;2;2;0;35;768;766;1;1;1;0;18,10;20,30;MÖRT;;2;25;;2;19;1;2;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;4;-10;;;170;4;340;5;;;;;;;2;2;0;35;768;766;1;1;1;0;18,10;20,30;STRÖ;;2;3;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;4;-10;;;170;4;340;5;;;;;;;2;2;0;35;768;766;1;1;1;0;18,10;20,30;VIMM;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;5;-10;;;340;5;80;1;;;;;;;2;2;0;35;766;765;1;1;1;0;20,30;20,50;ABBO;;2;123;1;2;54;37;16;5;5;2;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;5;-10;;;340;5;80;1;;;;;;;2;2;0;35;766;765;1;1;1;0;20,30;20,50;BJÖR;;2;4;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;5;-10;;;340;5;80;1;;;;;;;2;2;0;35;766;765;1;1;1;0;20,30;20,50;GÄDD;;2;2;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;5;-10;;;340;5;80;1;;;;;;;2;2;0;35;766;765;1;1;1;0;20,30;20,50;GERS;;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;5;-10;;;340;5;80;1;;;;;;;2;2;0;35;766;765;1;1;1;0;20,30;20,50;MÖRT;;2;18;;;12;4;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;31;5;-10;;;340;5;80;1;;;;;;;2;2;0;35;766;765;1;1;1;0;20,30;20,50;STRÖ;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;32;2;-8;;;230;3;200;6;;;;;;;2;2;0;35;761;759;1;1;1;0;19,10;17,90;ABBO;;2;116;;1;26;42;30;4;10;2;;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;32;2;-8;;;230;3;200;6;;;;;;;2;2;0;35;761;759;1;1;1;0;19,10;17,90;BJÖR;;2;5;;2;;1;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;32;2;-8;;;230;3;200;6;;;;;;;2;2;0;35;761;759;1;1;1;0;19,10;17,90;GERS;;2;11;;9;2;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;32;2;-8;;;230;3;200;6;;;;;;;2;2;0;35;761;759;1;1;1;0;19,10;17,90;MÖRT;;2;8;;;7;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;32;3;-4;;;200;6;260;5;;;;;;;2;2;0;35;759;755;1;1;1;0;17,90;17,90;ABBO;;2;49;;1;14;17;13;2;2;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;32;3;-4;;;200;6;260;5;;;;;;;2;2;0;35;759;755;1;1;1;0;17,90;17,90;BJÖR;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;32;3;-4;;;200;6;260;5;;;;;;;2;2;0;35;759;755;1;1;1;0;17,90;17,90;GÄDD;;2;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
FM09V;FM;Forsmark;2;Väst Biotestsjön;29;Värlandsfjärden;60 26,42;18 06,97;09;1991;32;3;-4;;;200;6;260;5;;;;;;;2;2;0;35;759;755;1;1;1;0;17,90;17,90;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
